"Start_time","End_time","Rain_in","Int_in/15min","Int_in/hr","Flag"
2018-09-29 22:45:00,2018-09-29 23:45:00,0.04,0.02,0.08,"VERY SMALL"
2018-09-30 12:15:00,2018-10-01 07:45:00,0.28,0.04,0.16,"SMALL"
2018-10-03 02:30:00,2018-10-03 07:45:00,0.13,0.07,0.28,"SMALL"
2018-10-04 12:15:00,2018-10-04 13:30:00,0.09,0.04,0.16,"VERY SMALL"
2018-10-05 01:15:00,2018-10-05 01:15:00,0.02,0.02,0.08,"VERY SMALL"
2018-10-05 12:15:00,2018-10-06 16:30:00,2.76,0.28,1.12,"LARGE"
2018-10-06 23:30:00,2018-10-08 03:00:00,1.6,0.2,0.8,"MODERATE"
2018-10-08 18:15:00,2018-10-09 12:00:00,0.67,0.19,0.76,"MODERATE"
2018-10-09 22:30:00,2018-10-11 04:45:00,1.6,0.19,0.76,"MODERATE"
2018-10-11 14:15:00,2018-10-11 15:15:00,0.06,0.05,0.2,"VERY SMALL"
2018-10-11 22:00:00,2018-10-12 02:15:00,0.07,0.02,0.08,"VERY SMALL"
2018-10-12 17:15:00,2018-10-12 19:00:00,0.2,0.07,0.28,"SMALL"
2018-10-13 13:30:00,2018-10-13 14:00:00,0.22,0.15,0.6,"SMALL"
2018-10-14 15:00:00,2018-10-15 17:00:00,1.3,0.26,1.04,"MODERATE"
2018-10-16 02:30:00,2018-10-16 05:00:00,0.09,0.03,0.12,"VERY SMALL"
2018-10-17 10:00:00,2018-10-17 17:45:00,0.1,0.02,0.08,"SMALL"
2018-10-18 04:30:00,2018-10-18 07:00:00,0.34,0.14,0.56,"SMALL"
2018-10-19 19:15:00,2018-10-20 00:45:00,0.67,0.29,1.16,"MODERATE"
2018-10-21 03:15:00,2018-10-21 19:45:00,0.55,0.3,1.2,"MODERATE"
2018-10-22 02:00:00,2018-10-24 14:30:00,1.24,0.11,0.44,"MODERATE"
2018-10-24 22:15:00,2018-10-25 00:45:00,0.14,0.06,0.24,"SMALL"
2018-10-25 09:15:00,2018-10-27 01:00:00,3.76,0.65,2.6,"LARGE"
2018-10-27 07:45:00,2018-10-27 08:00:00,0.04,0.03,0.12,"VERY SMALL"
2018-10-27 19:15:00,2018-10-28 07:30:00,1.63,0.35,1.4,"MODERATE"
2018-10-29 02:30:00,2018-10-29 02:45:00,0.04,0.03,0.12,"VERY SMALL"
2018-10-30 02:00:00,2018-10-30 19:15:00,4.27,0.53,2.12,"LARGE"
2018-10-31 01:45:00,2018-10-31 01:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-10-31 23:00:00,2018-11-01 04:00:00,0.05,0.02,0.08,"VERY SMALL"
2018-11-01 10:30:00,2018-11-01 20:00:00,0.74,0.21,0.84,"MODERATE"
2018-11-02 03:30:00,2018-11-03 07:30:00,1.26,0.16,0.64,"MODERATE"
2018-11-03 14:30:00,2018-11-03 14:30:00,0.03,0.03,0.12,"VERY SMALL"
2018-11-03 22:30:00,2018-11-04 10:45:00,0.69,0.14,0.56,"MODERATE"
2018-11-04 23:15:00,2018-11-05 01:45:00,0.04,0.01,0.04,"VERY SMALL"
2018-11-05 09:45:00,2018-11-07 00:00:00,1.84,0.22,0.88,"MODERATE"
2018-11-07 13:00:00,2018-11-07 13:00:00,0.01,0.01,0.04,"VERY SMALL"
2018-11-08 17:30:00,2018-11-09 00:45:00,0.77,0.32,1.28,"MODERATE"
2018-11-09 09:30:00,2018-11-09 10:00:00,0.02,0.01,0.04,"VERY SMALL"
2018-11-09 17:45:00,2018-11-10 12:30:00,6.02,0.51,2.04,"LARGE"
2018-11-10 20:30:00,2018-11-10 20:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-11-11 20:30:00,2018-11-11 20:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-11-13 00:30:00,2018-11-13 05:15:00,0.24,0.1,0.4,"SMALL"
2018-11-13 22:45:00,2018-11-14 05:30:00,0.32,0.07,0.28,"SMALL"
2018-11-15 13:15:00,2018-11-15 13:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-11-15 20:30:00,2018-11-15 22:15:00,0.05,0.02,0.08,"VERY SMALL"
2018-11-16 12:45:00,2018-11-17 05:45:00,0.73,0.16,0.64,"MODERATE"
2018-11-17 21:30:00,2018-11-18 02:45:00,1.51,0.19,0.76,"MODERATE"
2018-11-18 15:30:00,2018-11-18 15:30:00,0.01,0.01,0.04,"VERY SMALL"
2018-11-19 23:45:00,2018-11-19 23:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-11-20 12:15:00,2018-11-21 04:15:00,1.39,0.17,0.68,"MODERATE"
2018-11-21 12:00:00,2018-11-22 14:00:00,1.78,0.13,0.52,"MODERATE"
2018-11-25 23:15:00,2018-11-25 23:15:00,0.02,0.02,0.08,"VERY SMALL"
2018-11-26 15:30:00,2018-11-27 08:30:00,0.79,0.12,0.48,"MODERATE"
2018-11-27 19:00:00,2018-11-28 00:00:00,0.18,0.06,0.24,"SMALL"
2018-11-28 15:30:00,2018-11-28 16:15:00,0.03,0.01,0.04,"VERY SMALL"
2018-11-30 13:45:00,2018-11-30 21:00:00,0.18,0.12,0.48,"SMALL"
2018-12-02 22:45:00,2018-12-02 23:00:00,0.02,0.01,0.04,"VERY SMALL"
2018-12-03 10:00:00,2018-12-03 18:45:00,0.06,0.02,0.08,"VERY SMALL"
2018-12-04 02:00:00,2018-12-04 08:45:00,0.19,0.05,0.2,"SMALL"
2018-12-06 23:45:00,2018-12-07 08:15:00,0.33,0.13,0.52,"SMALL"
2018-12-07 23:00:00,2018-12-08 13:45:00,0.62,0.1,0.4,"MODERATE"
2018-12-09 16:30:00,2018-12-09 22:00:00,0.1,0.03,0.12,"SMALL"
2018-12-10 05:15:00,2018-12-12 02:15:00,1.49,0.21,0.84,"MODERATE"
2018-12-12 13:30:00,2018-12-12 20:30:00,0.18,0.05,0.2,"SMALL"
2018-12-14 00:15:00,2018-12-14 00:15:00,0.01,0.01,0.04,"VERY SMALL"
2018-12-18 14:30:00,2018-12-19 11:45:00,0.65,0.07,0.28,"MODERATE"
2018-12-20 06:15:00,2018-12-20 19:15:00,0.23,0.06,0.24,"SMALL"
2018-12-21 07:00:00,2018-12-22 00:30:00,0.45,0.04,0.16,"SMALL"
2018-12-22 18:45:00,2018-12-23 03:15:00,1.03,0.22,0.88,"MODERATE"
2018-12-24 02:30:00,2018-12-25 23:00:00,3.92,0.23,0.92,"LARGE"
2018-12-26 07:45:00,2018-12-26 07:45:00,0.01,0.01,0.04,"VERY SMALL"
2018-12-27 21:30:00,2018-12-28 18:15:00,6.87,1.49,5.96,"LARGE"
2018-12-29 00:30:00,2018-12-29 07:45:00,0.38,0.15,0.6,"SMALL"
2018-12-30 21:30:00,2019-01-01 11:45:00,1.52,0.17,0.68,"MODERATE"
2019-01-02 19:45:00,2019-01-02 19:45:00,0.04,0.04,0.16,"VERY SMALL"
2019-01-09 21:00:00,2019-01-09 21:15:00,0.02,0.01,0.04,"VERY SMALL"
2019-01-10 10:30:00,2019-01-10 14:45:00,0.15,0.04,0.16,"SMALL"
2019-01-11 00:00:00,2019-01-11 06:15:00,0.04,0.01,0.04,"VERY SMALL"
2019-01-12 22:00:00,2019-01-13 14:45:00,0.4,0.05,0.2,"SMALL"
2019-01-18 08:15:00,2019-01-18 11:15:00,0.54,0.13,0.52,"MODERATE"
2019-01-18 20:00:00,2019-01-18 21:45:00,0.11,0.07,0.28,"SMALL"
2019-01-19 06:45:00,2019-01-19 07:45:00,0.02,0.01,0.04,"VERY SMALL"
2019-01-19 20:15:00,2019-01-20 04:15:00,0.15,0.04,0.16,"SMALL"
2019-01-24 02:30:00,2019-01-24 08:15:00,0.06,0.02,0.08,"VERY SMALL"
2019-01-24 18:00:00,2019-01-24 18:00:00,0.01,0.01,0.04,"VERY SMALL"
2019-01-25 15:15:00,2019-01-25 22:30:00,1.74,0.18,0.72,"MODERATE"
2019-01-29 14:30:00,2019-01-30 14:30:00,1.22,0.11,0.44,"MODERATE"
2019-01-30 22:00:00,2019-02-01 13:30:00,4.17,0.41,1.64,"LARGE"
2019-02-01 19:45:00,2019-02-02 12:30:00,2.72,0.26,1.04,"LARGE"
2019-02-02 21:15:00,2019-02-03 08:00:00,0.43,0.04,0.16,"SMALL"
2019-02-03 16:15:00,2019-02-04 19:45:00,0.63,0.15,0.6,"MODERATE"
2019-02-05 17:00:00,2019-02-06 00:00:00,0.1,0.03,0.12,"SMALL"
2019-02-06 19:00:00,2019-02-06 22:45:00,0.23,0.11,0.44,"SMALL"
2019-02-07 08:00:00,2019-02-07 11:15:00,0.17,0.09,0.36,"SMALL"
2019-02-09 00:15:00,2019-02-09 08:15:00,0.13,0.03,0.12,"SMALL"
2019-02-09 22:30:00,2019-02-10 11:00:00,0.26,0.05,0.2,"SMALL"
2019-02-10 18:00:00,2019-02-11 07:00:00,0.22,0.06,0.24,"SMALL"
2019-02-11 16:15:00,2019-02-11 16:15:00,0.05,0.05,0.2,"VERY SMALL"
2019-02-12 00:15:00,2019-02-12 05:30:00,0.12,0.04,0.16,"SMALL"
2019-02-12 22:00:00,2019-02-13 07:30:00,2.39,0.35,1.4,"LARGE"
2019-02-13 13:45:00,2019-02-15 01:30:00,1.94,0.67,2.68,"MODERATE"
2019-02-15 17:30:00,2019-02-16 16:15:00,1.29,0.23,0.92,"MODERATE"
2019-02-17 00:30:00,2019-02-17 05:30:00,0.12,0.03,0.12,"SMALL"
2019-02-17 12:15:00,2019-02-18 02:00:00,1.07,0.16,0.64,"MODERATE"
2019-02-18 11:30:00,2019-02-18 11:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-02-19 03:45:00,2019-02-19 14:00:00,0.47,0.03,0.12,"SMALL"
2019-02-23 23:00:00,2019-02-24 10:00:00,0.24,0.04,0.16,"SMALL"
2019-02-25 03:30:00,2019-02-26 07:00:00,2.92,0.2,0.8,"LARGE"
2019-02-26 17:15:00,2019-02-27 15:45:00,0.9,0.5,2,"MODERATE"
2019-03-01 22:30:00,2019-03-02 10:15:00,0.18,0.02,0.08,"SMALL"
2019-03-04 12:15:00,2019-03-04 12:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-03-05 00:00:00,2019-03-05 02:00:00,0.17,0.07,0.28,"SMALL"
2019-03-05 16:45:00,2019-03-06 15:30:00,0.42,0.06,0.24,"SMALL"
2019-03-09 10:30:00,2019-03-09 10:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-03-09 19:15:00,2019-03-10 16:00:00,0.87,0.11,0.44,"MODERATE"
2019-03-11 01:15:00,2019-03-11 01:15:00,0.02,0.02,0.08,"VERY SMALL"
2019-03-12 03:45:00,2019-03-12 18:30:00,0.57,0.09,0.36,"MODERATE"
2019-03-13 02:00:00,2019-03-13 04:15:00,0.19,0.07,0.28,"SMALL"
2019-03-13 12:30:00,2019-03-13 17:00:00,0.29,0.14,0.56,"SMALL"
2019-03-14 07:00:00,2019-03-14 19:30:00,0.09,0.03,0.12,"VERY SMALL"
2019-03-21 02:15:00,2019-03-21 04:00:00,0.04,0.01,0.04,"VERY SMALL"
2019-03-22 23:15:00,2019-03-22 23:15:00,0.03,0.03,0.12,"VERY SMALL"
2019-03-28 20:45:00,2019-03-28 20:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-03-29 03:45:00,2019-03-29 04:45:00,0.04,0.01,0.04,"VERY SMALL"
2019-03-31 09:00:00,2019-03-31 10:00:00,0.04,0.03,0.12,"VERY SMALL"
2019-04-01 07:45:00,2019-04-01 07:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-04-08 17:00:00,2019-04-09 01:00:00,0.08,0.03,0.12,"VERY SMALL"
2019-04-09 20:00:00,2019-04-10 07:15:00,0.21,0.06,0.24,"SMALL"
2019-04-10 19:45:00,2019-04-10 19:45:00,0.16,0.16,0.64,"SMALL"
2019-04-11 05:15:00,2019-04-11 22:30:00,0.36,0.12,0.48,"SMALL"
2019-04-12 17:00:00,2019-04-13 08:45:00,0.95,0.17,0.68,"MODERATE"
2019-04-13 15:45:00,2019-04-13 15:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-04-15 21:45:00,2019-04-16 03:45:00,0.06,0.02,0.08,"VERY SMALL"
2019-04-16 16:30:00,2019-04-17 12:00:00,1.53,0.22,0.88,"MODERATE"
2019-04-18 00:30:00,2019-04-18 01:00:00,0.06,0.04,0.16,"VERY SMALL"
2019-04-18 08:45:00,2019-04-18 10:30:00,0.02,0.01,0.04,"VERY SMALL"
2019-04-20 03:45:00,2019-04-21 02:30:00,0.46,0.09,0.36,"SMALL"
2019-04-22 05:30:00,2019-04-22 11:00:00,0.07,0.02,0.08,"VERY SMALL"
2019-04-22 22:30:00,2019-04-22 22:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-04-23 23:30:00,2019-04-23 23:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-04-24 06:30:00,2019-04-24 08:00:00,0.09,0.04,0.16,"VERY SMALL"
2019-04-24 22:15:00,2019-04-24 22:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-04-25 16:15:00,2019-04-25 19:30:00,0.1,0.02,0.08,"SMALL"
2019-04-26 13:45:00,2019-04-26 23:00:00,0.26,0.04,0.16,"SMALL"
2019-04-27 13:45:00,2019-04-27 17:30:00,0.52,0.12,0.48,"MODERATE"
2019-04-28 08:30:00,2019-04-28 15:45:00,0.4,0.12,0.48,"SMALL"
2019-04-29 10:00:00,2019-04-29 13:45:00,0.16,0.06,0.24,"SMALL"
2019-04-29 21:45:00,2019-04-29 22:00:00,0.22,0.15,0.6,"SMALL"
2019-05-01 00:45:00,2019-05-01 11:15:00,0.48,0.08,0.32,"SMALL"
2019-05-02 02:15:00,2019-05-03 04:15:00,1.8,0.18,0.72,"MODERATE"
2019-05-03 11:30:00,2019-05-03 11:30:00,0.02,0.02,0.08,"VERY SMALL"
2019-05-04 01:45:00,2019-05-04 16:15:00,0.61,0.21,0.84,"MODERATE"
2019-05-05 02:00:00,2019-05-05 02:15:00,0.02,0.01,0.04,"VERY SMALL"
2019-05-08 16:45:00,2019-05-08 16:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-05-09 06:15:00,2019-05-09 07:30:00,0.03,0.01,0.04,"VERY SMALL"
2019-05-09 21:45:00,2019-05-09 21:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-05-10 04:15:00,2019-05-10 04:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-05-10 21:15:00,2019-05-11 06:00:00,0.25,0.03,0.12,"SMALL"
2019-05-12 00:30:00,2019-05-12 00:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-05-13 10:00:00,2019-05-15 08:30:00,1.36,0.06,0.24,"MODERATE"
2019-05-16 19:00:00,2019-05-19 13:45:00,2.33,0.12,0.48,"LARGE"
2019-05-20 14:00:00,2019-05-20 21:30:00,1.07,0.33,1.32,"MODERATE"
2019-05-21 04:30:00,2019-05-21 04:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-05-21 16:45:00,2019-05-21 17:30:00,0.05,0.03,0.12,"VERY SMALL"
2019-05-23 00:00:00,2019-05-23 19:45:00,0.29,0.05,0.2,"SMALL"
2019-05-24 05:45:00,2019-05-24 11:30:00,0.31,0.08,0.32,"SMALL"
2019-05-25 04:45:00,2019-05-25 06:15:00,0.02,0.01,0.04,"VERY SMALL"
2019-05-26 08:15:00,2019-05-26 08:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-05-26 23:45:00,2019-05-27 02:30:00,0.11,0.05,0.2,"SMALL"
2019-05-27 17:30:00,2019-05-27 22:00:00,0.03,0.02,0.08,"VERY SMALL"
2019-05-28 11:30:00,2019-05-28 16:45:00,0.12,0.06,0.24,"SMALL"
2019-05-29 07:45:00,2019-05-29 09:15:00,0.02,0.01,0.04,"VERY SMALL"
2019-05-31 06:00:00,2019-05-31 17:15:00,0.3,0.11,0.44,"SMALL"
2019-06-01 06:30:00,2019-06-01 14:30:00,0.1,0.05,0.2,"SMALL"
2019-06-01 21:30:00,2019-06-01 21:30:00,0.06,0.06,0.24,"VERY SMALL"
2019-06-02 18:00:00,2019-06-02 18:30:00,0.11,0.06,0.24,"SMALL"
2019-06-03 14:30:00,2019-06-05 02:45:00,0.94,0.12,0.48,"MODERATE"
2019-06-05 15:15:00,2019-06-06 08:45:00,1.05,0.1,0.4,"MODERATE"
2019-06-06 16:45:00,2019-06-06 20:30:00,0.11,0.03,0.12,"SMALL"
2019-06-07 08:45:00,2019-06-07 08:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-06-07 19:45:00,2019-06-07 19:45:00,0.02,0.02,0.08,"VERY SMALL"
2019-06-09 08:45:00,2019-06-09 08:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-06-10 05:45:00,2019-06-10 05:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-06-12 02:15:00,2019-06-12 04:45:00,0.08,0.07,0.28,"VERY SMALL"
2019-06-13 03:45:00,2019-06-13 06:00:00,0.03,0.01,0.04,"VERY SMALL"
2019-06-16 07:15:00,2019-06-16 07:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-06-17 01:45:00,2019-06-17 22:45:00,1.18,0.2,0.8,"MODERATE"
2019-06-19 01:30:00,2019-06-19 02:30:00,0.02,0.01,0.04,"VERY SMALL"
2019-06-20 04:00:00,2019-06-20 05:00:00,0.05,0.01,0.04,"VERY SMALL"
2019-06-21 00:00:00,2019-06-21 07:15:00,0.36,0.1,0.4,"SMALL"
2019-06-21 17:30:00,2019-06-21 17:45:00,0.07,0.04,0.16,"VERY SMALL"
2019-06-23 14:30:00,2019-06-23 18:00:00,0.31,0.08,0.32,"SMALL"
2019-06-24 00:45:00,2019-06-24 10:15:00,0.12,0.03,0.12,"SMALL"
2019-06-24 17:00:00,2019-06-24 18:00:00,0.02,0.01,0.04,"VERY SMALL"
2019-06-25 01:00:00,2019-06-26 06:00:00,6.38,0.77,3.08,"LARGE"
2019-06-26 14:00:00,2019-06-26 22:30:00,0.05,0.02,0.08,"VERY SMALL"
2019-06-27 11:30:00,2019-06-28 08:15:00,0.62,0.09,0.36,"MODERATE"
2019-06-28 21:30:00,2019-06-29 08:15:00,0.12,0.03,0.12,"SMALL"
2019-06-30 03:45:00,2019-06-30 22:15:00,0.7,0.08,0.32,"MODERATE"
2019-07-01 05:15:00,2019-07-01 09:45:00,0.17,0.07,0.28,"SMALL"
2019-07-01 19:30:00,2019-07-01 19:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-07-02 08:15:00,2019-07-02 08:30:00,0.02,0.01,0.04,"VERY SMALL"
2019-07-03 23:15:00,2019-07-04 02:15:00,0.1,0.05,0.2,"SMALL"
2019-07-04 16:00:00,2019-07-05 05:30:00,0.78,0.17,0.68,"MODERATE"
2019-07-05 19:30:00,2019-07-06 08:45:00,0.08,0.03,0.12,"VERY SMALL"
2019-07-08 01:00:00,2019-07-08 21:00:00,1.05,0.25,1,"MODERATE"
2019-07-09 03:30:00,2019-07-09 08:30:00,0.08,0.02,0.08,"VERY SMALL"
2019-07-09 22:30:00,2019-07-10 04:00:00,0.08,0.05,0.2,"VERY SMALL"
2019-07-11 01:15:00,2019-07-11 04:00:00,0.25,0.09,0.36,"SMALL"
2019-07-13 05:30:00,2019-07-13 06:15:00,0.12,0.09,0.36,"SMALL"
2019-07-14 23:30:00,2019-07-15 12:30:00,0.22,0.04,0.16,"SMALL"
2019-07-16 07:30:00,2019-07-16 07:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-07-16 19:00:00,2019-07-17 00:30:00,0.29,0.12,0.48,"SMALL"
2019-07-17 07:00:00,2019-07-17 12:30:00,0.18,0.09,0.36,"SMALL"
2019-07-18 04:15:00,2019-07-18 08:15:00,0.06,0.04,0.16,"VERY SMALL"
2019-07-18 23:00:00,2019-07-19 09:15:00,0.25,0.09,0.36,"SMALL"
2019-07-19 23:15:00,2019-07-20 02:00:00,0.41,0.09,0.36,"SMALL"
2019-07-20 12:45:00,2019-07-20 13:45:00,0.04,0.02,0.08,"VERY SMALL"
2019-07-21 22:15:00,2019-07-21 23:00:00,0.04,0.03,0.12,"VERY SMALL"
2019-07-24 00:45:00,2019-07-24 00:45:00,0.02,0.02,0.08,"VERY SMALL"
2019-07-25 11:30:00,2019-07-25 11:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-07-25 19:00:00,2019-07-26 08:45:00,0.57,0.32,1.28,"MODERATE"
2019-07-26 22:45:00,2019-07-26 22:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-07-27 08:30:00,2019-07-27 13:15:00,0.08,0.04,0.16,"VERY SMALL"
2019-07-28 05:00:00,2019-07-28 05:00:00,0.02,0.02,0.08,"VERY SMALL"
2019-07-28 13:30:00,2019-07-28 16:30:00,0.03,0.01,0.04,"VERY SMALL"
2019-07-29 02:15:00,2019-07-29 10:00:00,0.07,0.02,0.08,"VERY SMALL"
2019-07-29 19:30:00,2019-07-29 19:45:00,0.02,0.01,0.04,"VERY SMALL"
2019-07-30 17:45:00,2019-07-31 09:30:00,0.33,0.09,0.36,"SMALL"
2019-08-01 12:30:00,2019-08-02 06:00:00,0.41,0.1,0.4,"SMALL"
2019-08-03 02:45:00,2019-08-03 02:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-03 18:15:00,2019-08-04 08:30:00,0.14,0.06,0.24,"SMALL"
2019-08-04 17:00:00,2019-08-04 19:15:00,0.02,0.01,0.04,"VERY SMALL"
2019-08-05 02:15:00,2019-08-05 02:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-05 15:00:00,2019-08-05 19:00:00,0.99,0.2,0.8,"MODERATE"
2019-08-06 19:30:00,2019-08-07 02:45:00,0.11,0.04,0.16,"SMALL"
2019-08-09 09:45:00,2019-08-09 09:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-13 10:15:00,2019-08-13 10:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-14 10:30:00,2019-08-14 10:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-14 19:15:00,2019-08-15 00:00:00,0.12,0.06,0.24,"SMALL"
2019-08-15 10:30:00,2019-08-15 10:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-15 16:45:00,2019-08-15 16:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-16 02:15:00,2019-08-16 09:00:00,0.16,0.05,0.2,"SMALL"
2019-08-17 01:30:00,2019-08-17 06:45:00,0.43,0.13,0.52,"SMALL"
2019-08-18 04:15:00,2019-08-18 04:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-18 19:15:00,2019-08-18 21:45:00,0.03,0.02,0.08,"VERY SMALL"
2019-08-19 04:45:00,2019-08-19 04:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-19 23:15:00,2019-08-19 23:45:00,0.12,0.11,0.44,"SMALL"
2019-08-20 09:45:00,2019-08-20 13:15:00,0.03,0.01,0.04,"VERY SMALL"
2019-08-21 00:00:00,2019-08-22 03:45:00,0.38,0.05,0.2,"SMALL"
2019-08-22 11:00:00,2019-08-22 11:00:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-23 02:15:00,2019-08-23 07:00:00,0.15,0.05,0.2,"SMALL"
2019-08-23 15:30:00,2019-08-23 23:00:00,0.56,0.06,0.24,"MODERATE"
2019-08-24 12:00:00,2019-08-24 12:00:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-24 19:15:00,2019-08-24 19:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-25 02:00:00,2019-08-25 02:30:00,0.03,0.02,0.08,"VERY SMALL"
2019-08-26 04:30:00,2019-08-26 06:30:00,0.17,0.05,0.2,"SMALL"
2019-08-26 19:15:00,2019-08-26 19:15:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-27 04:45:00,2019-08-27 10:00:00,0.2,0.1,0.4,"SMALL"
2019-08-27 21:45:00,2019-08-27 21:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-29 20:30:00,2019-08-29 20:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-30 08:30:00,2019-08-30 08:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-08-31 01:00:00,2019-09-01 19:45:00,1.29,0.24,0.96,"MODERATE"
2019-09-02 03:45:00,2019-09-02 06:30:00,0.26,0.16,0.64,"SMALL"
2019-09-02 23:00:00,2019-09-03 02:45:00,0.07,0.04,0.16,"VERY SMALL"
2019-09-03 18:45:00,2019-09-04 11:00:00,0.69,0.18,0.72,"MODERATE"
2019-09-04 17:30:00,2019-09-04 17:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-09-05 01:30:00,2019-09-05 01:30:00,0.02,0.02,0.08,"VERY SMALL"
2019-09-05 13:15:00,2019-09-05 21:30:00,0.17,0.06,0.24,"SMALL"
2019-09-06 07:45:00,2019-09-06 07:45:00,0.01,0.01,0.04,"VERY SMALL"
2019-09-07 00:15:00,2019-09-07 02:30:00,0.09,0.05,0.2,"VERY SMALL"
2019-09-08 22:45:00,2019-09-09 07:45:00,0.22,0.09,0.36,"SMALL"
2019-09-10 02:30:00,2019-09-10 02:30:00,0.04,0.04,0.16,"VERY SMALL"
2019-09-12 05:45:00,2019-09-12 05:45:00,0.03,0.03,0.12,"VERY SMALL"
2019-09-12 18:30:00,2019-09-13 18:00:00,1.79,0.31,1.24,"MODERATE"
2019-09-14 15:30:00,2019-09-14 19:45:00,2.28,0.35,1.4,"LARGE"
2019-09-15 04:30:00,2019-09-15 05:00:00,0.27,0.15,0.6,"SMALL"
2019-09-15 17:15:00,2019-09-15 22:45:00,1.34,0.31,1.24,"MODERATE"
2019-09-18 18:30:00,2019-09-19 08:00:00,0.31,0.13,0.52,"SMALL"
2019-09-19 16:45:00,2019-09-19 18:45:00,0.07,0.02,0.08,"VERY SMALL"
2019-09-20 13:00:00,2019-09-20 13:30:00,0.22,0.18,0.72,"SMALL"
2019-09-20 20:15:00,2019-09-22 00:45:00,0.8,0.15,0.6,"MODERATE"
2019-09-22 17:00:00,2019-09-23 15:30:00,1.76,0.33,1.32,"MODERATE"
2019-09-23 22:00:00,2019-09-23 22:00:00,0.02,0.02,0.08,"VERY SMALL"
2019-09-24 23:30:00,2019-09-25 05:00:00,0.09,0.03,0.12,"VERY SMALL"
2019-09-25 11:15:00,2019-09-25 13:15:00,0.35,0.14,0.56,"SMALL"
2019-09-25 22:45:00,2019-09-25 22:45:00,0.07,0.07,0.28,"VERY SMALL"
2019-09-26 08:30:00,2019-09-26 23:15:00,0.66,0.18,0.72,"MODERATE"
2019-09-27 12:00:00,2019-09-28 07:45:00,1.26,0.47,1.88,"MODERATE"
2019-09-29 07:15:00,2019-09-29 07:45:00,0.08,0.07,0.28,"VERY SMALL"
2019-09-29 20:15:00,2019-09-29 22:45:00,0.16,0.08,0.32,"SMALL"
2019-09-30 07:45:00,2019-09-30 17:15:00,0.43,0.12,0.48,"SMALL"
2019-10-01 02:15:00,2019-10-03 09:15:00,3.7,0.31,1.24,"LARGE"
2019-10-03 18:45:00,2019-10-04 08:30:00,0.56,0.1,0.4,"MODERATE"
2019-10-04 15:30:00,2019-10-04 15:30:00,0.01,0.01,0.04,"VERY SMALL"
2019-10-04 21:45:00,2019-10-05 01:45:00,0.21,0.16,0.64,"SMALL"
2019-10-05 08:45:00,2019-10-05 21:15:00,0.39,0.1,0.4,"SMALL"
2019-10-06 20:30:00,2019-10-06 23:15:00,0.61,0.2,0.8,"MODERATE"
2019-10-07 14:45:00,2019-10-08 02:00:00,1,0.18,0.72,"MODERATE"
2019-10-08 15:45:00,2019-10-08 21:15:00,0.21,0.18,0.72,"SMALL"
2019-10-09 10:30:00,2019-10-09 11:15:00,0.15,0.14,0.56,"SMALL"
